"Código","Nome Município","Hepatite A 1999-2007","Hepatite A 2008","Hepatite A 2009","Hepatite A 2010","Hepatite A 2011","Hepatite A 2012","Hepatite A 2013","Hepatite A 2014","Hepatite A 2015","Hepatite A 2016","Hepatite A 2017","Hepatite A 2018","Hepatite A 2019","Hepatite A 2020","Tx Det Hep A 2008","Tx Det Hep A 2009","Tx Det Hep A 2010","Tx Det Hep A 2011","Tx Det Hep A 2012","Tx Det Hep A 2013","Tx Det Hep A 2014","Tx Det Hep A 2015","Tx Det Hep A 2016","Tx Det Hep A 2017","Tx Det Hep A 2018","Tx Det Hep A 2019","Tx Det Hep A 2020","Hep A M Total","Hep A M 1999-2007","Hep A M 2008","Hep A M 2009","Hep A M 2010","Hep A M 2011","Hep A M 2012","Hep A M 2013","Hep A M 2014","Hep A M 2015","Hep A M 2016","Hep A M 2017","Hep A M 2018","Hep A M 2019","Hep A M 2020","Tx Det M Hep A M 2008","Tx Det M Hep A M 2009","Tx Det M Hep A M 2010","Tx Det M Hep A M 2011","Tx Det M Hep A M 2012","Tx Det M Hep A M 2013","Tx Det M Hep A M 2014","Tx Det M Hep A M 2015","Tx Det M Hep A M 2016","Tx Det M Hep A M 2017","Tx Det M Hep A M 2018","Tx Det M Hep A M 2019","Tx Det M Hep A M 2020","Hep A F Total","Hep A F 1999-2007","Hep A F 2008","Hep A F 2009","Hep A F 2010","Hep A F 2011","Hep A F 2012","Hep A F 2013","Hep A F 2014","Hep A F 2015","Hep A F 2016","Hep A F 2017","Hep A F 2018","Hep A F 2019","Hep A F 2020","Tx Det F Hep A F 2008","Tx Det F Hep A F 2009","Tx Det F Hep A F 2010","Tx Det F Hep A F 2011","Tx Det F Hep A F 2012","Tx Det F Hep A F 2013","Tx Det F Hep A F 2014","Tx Det F Hep A F 2015","Tx Det F Hep A F 2016","Tx Det F Hep A F 2017","Tx Det F Hep A F 2018","Tx Det F Hep A F 2019","Tx Det F Hep A F 2020","Óbitos A Total","Óbitos A 2000-2007","Óbitos A 2008","Óbitos A 2009","Óbitos A 2010","Óbitos A 2011","Óbitos A 2012","Óbitos A 2013","Óbitos A 2014","Óbitos A 2015","Óbitos A 2016","Óbitos A 2017","Óbitos A 2018","Óbitos A 2019"
120001,"Acrelândia",58,0,0,0,31,5,5,2,0,1,0,0,0,0,0,0,0,242.585491822521,38.4290215971101,36.1768323565589,14.2156514322269,0,6.87237990516116,0,0,0,0,57,33,0,0,0,17,3,3,1,0,0,0,0,0,0,0,0,0,253.013841345438,43.8660622898085,41.6840350145894,13.6761487964989,0,0,0,0,0,0,45,25,0,0,0,14,2,2,1,0,1,0,0,0,0,0,0,0,231.023102310231,32.4044069993519,30.1932367149758,14.7994672191801,0,14.2328494164532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120005,"Assis Brasil",21,13,13,16,12,0,10,6,0,5,0,0,0,0,233.855009893866,229.438757500882,263.504611330698,193.798449612403,0,149.186931224825,87.8992089071198,0,70.7513796519032,0,0,0,0,55,8,8,9,9,8,0,9,3,0,1,0,0,0,0,276.529554096094,305.188199389624,291.16790682627,253.968253968254,0,266.429840142096,87.4380647041679,0,28.328611898017,0,0,0,0,41,13,5,4,7,4,0,1,3,0,4,0,0,0,0,187.54688672168,147.221199852779,234.820530023482,131.492439184747,0,30.0751879699248,88.3652430044183,0,113.090189426067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120010,"Brasiléia",43,1,0,16,24,6,16,4,3,1,1,0,0,0,5.04311866458218,0,74.7733433031124,109.90520675917,26.9529670724586,67.5961132234897,16.5837479270315,12.2080247415968,4.00064010241639,3.93483906508224,0,0,0,62,16,1,0,8,17,4,11,2,3,0,0,0,0,0,9.74184120798831,0,72.4834647096131,150.950097673593,34.8310693138279,90.3639201511542,16.1394448030988,23.7887558480691,0,0,0,0,0,53,27,0,0,8,7,2,5,2,0,1,1,0,0,0,0,0,77.2126242640672,66.193853427896,18.5580402709474,43.4896059841698,17.0532060027285,0,8.21018062397373,8.06646769379689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120013,"Bujari",6,1,0,0,0,1,0,1,2,1,0,0,0,0,14.8257968865827,0,0,0,11.3869278068777,0,10.5418511490618,20.7253886010363,10.2009588901357,0,0,0,0,7,1,1,0,0,0,1,0,1,2,1,0,0,0,0,26.5111346765642,0,0,0,21.128248468202,0,19.7941409342835,39.0396252195979,19.2752505782575,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120017,"Capixaba",27,1,2,0,4,3,4,3,0,0,0,1,0,0,11.2397437338429,21.5308429325008,0,44.0140845070423,32.0239111870196,39.8089171974522,29.0163458748428,0,0,0,8.72905027932961,0,0,23,14,1,0,0,3,2,1,2,0,0,0,0,0,0,20.8594075928244,0,0,62.3830318153462,40.3388463089956,19.1168036704263,37.3482726423903,0,0,0,0,0,0,22,13,0,2,0,1,1,3,1,0,0,0,1,0,0,0,46.5549348230912,0,23.3699462491236,22.6757369614513,62.2794270292713,20.0642054574639,0,0,0,17.6803394625177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120020,"Cruzeiro do Sul",372,4,3,3,87,302,56,11,9,2,2,1,1,0,5.23615038223898,3.8961038961039,3.82131529672513,109.88455806199,378.356030519049,66.5802708390303,12.9648181978903,10.5156156892986,2.31806117363437,2.29982866276462,1.14060200974074,1.13152892187924,0,454,192,4,2,0,54,152,34,9,4,2,1,0,0,0,10.3412616339193,5.12610211195407,0,136.525674411549,381.191222570533,81.1262228585063,21.2997586027358,9.39518496770405,4.66363530371925,2.31561884913743,0,0,0,399,180,0,1,3,33,150,22,2,5,0,1,1,1,0,0,2.63268744734625,7.63611372718711,83.2891648368289,375.525736030443,52.1339368231475,4.69582775703787,11.6246628847763,0,2.2842523642012,2.26423638627873,2.24376234069287,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0
120025,"Epitaciolândia",20,2,3,6,14,6,2,2,0,5,0,0,0,0,14.3266475644699,21.0955628999367,39.7350993377483,90.9445238404573,38.2677466675171,12.0062432464882,11.7924528301887,0,28.4900284900285,0,0,0,0,37,12,1,3,4,8,4,1,1,0,3,0,0,0,0,13.7306055197034,40.3117441547971,52.4521374246001,102.933607822954,50.5241884552229,11.9061793070604,11.7041198501873,0,33.9789330615019,0,0,0,0,23,8,1,0,2,6,2,1,1,0,2,0,0,0,0,14.9767859817283,0,26.7594327000268,78.7194961952244,25.7665550115949,12.108003390241,11.8821292775665,0,22.9331498681344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120030,"Feijó",112,5,13,4,12,11,12,7,1,16,7,0,0,0,15.5231294628997,40.2938350432384,12.3411082315192,36.9378520639025,33.7837837837838,35.14526710403,20.4355695685175,2.91002211616808,46.4212144950242,20.2493563597443,0,0,0,122,72,1,7,2,7,6,10,6,0,9,2,0,0,0,6.03172688340672,42.13314072469,11.9645848289064,41.7785735601313,35.7291728696481,56.6251415628539,33.8104361546264,0,50.2680965147453,11.122851899227,0,0,0,78,40,4,6,2,5,5,2,1,1,7,5,0,0,0,25.5901733734246,38.3411080580229,12.7420998980632,31.7823544368167,31.7118031331261,12.132977432662,6.05766900896535,6.04741170778907,42.2628750830164,30.1422715215819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120032,"Jordão",8,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,15.2045005321575,14.8367952522255,0,13.5924969416882,0,0,0,12.5015626953369,0,0,0,5,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,29.3083235638921,0,0,26.2398320650748,0,0,0,24.1954996370675,0,0,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.7976593778873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120033,"Mâncio Lima",153,4,0,12,25,37,6,1,1,0,1,1,0,0,27.8028775978314,0,78.9162172826516,160.730358750161,232.850849590938,35.4526116757268,5.7880419054234,5.67054153671676,0,5.46537683773296,5.36538255177594,0,0,118,83,2,0,6,9,14,2,0,1,0,1,0,0,0,26.4690312334569,0,76.5696784073507,112.317484088356,171.065493646139,23.0414746543779,0,11.0852455381887,0,10.7112253641817,0,0,0,123,70,2,0,6,16,23,4,1,0,0,0,1,0,0,29.2782901478554,0,81.4111261872456,212.173451796844,298.46872566831,48.5201358563804,11.8623962040332,0,0,0,10.9421162052741,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
120034,"Manoel Urbano",2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,61.6903146206046,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,92.528336803146,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.4410364886304,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
120035,"Marechal Thaumaturgo",7,0,1,3,5,4,0,0,1,0,0,0,0,0,0,7.0067264573991,21.0866661980741,34.0529864469114,26.4497784831052,0,0,5.83703011907542,0,0,0,0,0,8,1,0,1,1,3,2,0,0,0,0,0,0,0,0,0,12.9802699896158,13.3994372236366,38.9509218384835,25.2175009456563,0,0,0,0,0,0,0,0,13,6,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,29.5683027794205,28.6491906603638,27.8086763070078,0,0,12.2714443489999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
120038,"Plácido de Castro",32,1,1,13,13,10,1,4,1,1,0,0,1,0,5.5800457563752,5.4839594187003,75.5418676274043,74.7083500948221,56.860180815375,5.38531961871937,21.3060615745179,5.26814877252134,5.21512385919166,0,0,5.06047264814534,0,37,17,0,0,5,6,3,1,3,0,1,0,0,1,0,0,0,55.561729081009,65.9558096075629,32.626427406199,10.3124677735382,30.5935141749949,0,9.98701687805852,0,0,9.68898362561767,0,41,15,1,1,8,7,7,0,1,1,0,0,0,0,0,11.5888283694519,11.3752701626664,97.442143727162,84.2967244701349,83.4127740705434,0,11.1507582515611,11.0241428728916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120039,"Porto Walter",9,1,0,0,0,17,13,7,0,2,0,0,0,0,11.6795141322121,0,0,0,175.05921120379,125.084191282594,65.6229492828349,0,17.8555486117311,0,0,0,0,28,4,1,0,0,0,12,7,3,0,1,0,0,0,0,21.7722621380361,0,0,0,236.546422235364,128.818549871181,53.7730776124754,0,17.0590242238144,0,0,0,0,21,5,0,0,0,0,5,6,4,0,1,0,0,0,0,0,0,0,0,107.805088400172,120.992135511192,78.6163522012579,0,18.7300992695261,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0
120040,"Rio Branco",1176,66,32,24,108,135,111,102,66,21,3,5,2,0,21.897955527243,10.4591911776722,7.14204941107851,31.5513629896669,38.753681599752,30.0081914252269,27.1025752760743,17.2384972209453,5.39940143778347,0.759639829435537,1.24640101706323,0.491015641303254,0,971,594,34,20,8,55,72,62,64,40,13,3,5,1,0,23.3625594370997,13.5530738371463,4.89021468042447,33.004884722939,42.4553334512648,34.3926643775205,34.89544996047,21.4388697427872,6.85845726917335,1.5587492595941,2.55751859316017,0.503755497231863,0,880,582,32,12,16,53,63,49,38,26,8,0,0,1,0,20.5304556478,7.57657071781694,9.27826681975807,30.1724383315211,35.2419950325569,25.8400658130656,19.6949358100579,13.2459103251871,4.01233793916293,0,0,0.478904267037019,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0
120042,"Rodrigues Alves",41,0,0,0,9,48,8,2,3,5,4,3,3,2,0,0,0,60.6796116504854,314.547837483617,48.9446313857449,11.9111428741588,17.4003828084218,28.312570781427,22.1312382427797,16.2127107652399,15.8478605388273,10.3353831843316,77,28,0,0,0,6,26,6,1,0,3,1,1,3,2,0,0,0,77.8109194656984,327.827512293532,70.8800945067927,11.5114538966271,0,32.8947368421053,10.7261611069398,10.4832791697243,30.7787011388119,20.0924251557163,51,13,0,0,0,3,22,2,1,3,2,3,2,0,0,0,0,0,42.1289144783036,300.177377541274,25.3807106598985,12.3395853899309,36.0403652090341,23.4192037470726,34.2817963661296,22.3089793641941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120043,"Santa Rosa do Purus",15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39.5178818415333,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,81.1359026369168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120045,"Senador Guiomard",25,2,0,0,1,12,5,1,2,1,0,1,0,0,10.2532554085922,0,0,4.90508657477805,58.2863804157762,23.0160191493279,4.55622380171314,9.01957247226481,4.46727719454992,0,4.38404208680403,0,0,32,12,0,0,0,0,10,5,1,2,1,0,1,0,0,0,0,0,0,94.9126803340926,45.2898550724638,8.98957209636821,17.8300793438531,8.85112409275978,0,8.72295882763433,0,0,18,13,2,0,0,1,2,0,0,0,0,0,0,0,0,20.9665583394486,0,0,10.0462125778581,19.8965380023876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120050,"Sena Madureira",115,7,8,1,18,2,3,9,3,1,1,0,1,0,19.6939005176682,22.11900022119,2.62957216860817,46.5008137642409,5.08052634252909,7.18098475237571,21.1874382033052,6.94653483687221,2.2806577416927,2.24724151104519,0,2.18112022334671,0,100,69,3,4,1,12,1,2,4,2,1,0,0,1,0,16.215339711367,21.2494687632809,5.0661127716703,59.7252637865817,4.89404394851466,9.23233162535198,18.1669543101099,8.93774858113241,4.40257110152329,0,0,4.2124773579342,0,69,46,4,4,0,6,1,1,5,1,0,1,0,0,0,23.4700463533415,23.0627306273063,0,32.2286082612666,5.28178312998468,4.97166152928309,24.4379276637341,4.80538202787122,0,4.66157001678165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120060,"Tarauacá",240,0,2,5,14,16,53,17,1,0,20,1,0,0,0,5.90249085113918,14.0488901376791,38.6889957442105,43.5220194217012,135.963674610708,42.930377029723,2.48607796340493,0,48.3336958360521,2.38231370306842,0,0,205,139,0,1,3,8,11,24,10,0,0,9,0,0,0,0,5.71820677035682,16.346101454803,42.863266180883,58.0260589755763,119.4743130227,49.0220108828864,0,0,42.2020069398856,0,0,0,164,101,0,1,2,6,5,29,7,1,0,11,1,0,0,0,6.09904854842645,11.6029471485757,34.2426663622874,28.0804223295518,153.496003810935,36.4583333333333,5.12820512820513,0,54.8546352166758,4.91521258294421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120070,"Xapuri",6,0,0,2,29,6,2,0,0,0,0,1,0,0,0,0,12.4293083089926,177.153329260843,36.0598593665485,11.3308027873775,0,0,0,0,5.24989500209996,0,0,25,4,0,0,1,15,2,2,0,0,0,0,1,0,0,0,0,12.0235661897319,177.242112725984,23.2612235403582,21.953896816685,0,0,0,0,10.1698362656361,0,0,21,2,0,0,1,14,4,0,0,0,0,0,0,0,0,0,0,12.8633907898122,177.058302769698,49.7450565850019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
120080,"Porto Acre",46,0,0,1,0,6,4,3,4,1,0,0,0,0,0,0,6.72043010752688,0,38.6249517188104,24.186721489902,17.7756710315814,23.2301527382543,5.70190443608165,0,0,0,0,37,30,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,36.6345097081451,23.1481481481481,11.3726828158763,11.1781801922647,0,0,0,0,0,28,16,0,0,1,0,3,2,2,3,1,0,0,0,0,0,0,14.2146410803127,0,40.8441116405718,25.3228665484933,24.740227610094,36.2625407953584,11.8287201324817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130002,"Alvarães",6,4,0,0,1,0,5,1,2,1,0,0,0,0,29.7508367422834,0,0,7.02395167521247,0,33.4918614776609,6.61288189392937,13.0590923930787,6.45286184422791,0,0,0,0,9,3,1,0,0,1,0,2,1,1,0,0,0,0,0,14.0508641281439,0,0,13.3422281521014,0,25.4291163382072,12.5533517449159,12.3900384091191,0,0,0,0,0,11,3,3,0,0,0,0,3,0,1,1,0,0,0,0,47.4083438685209,0,0,0,0,42.4688561721404,0,13.8045278851463,13.6407038603192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130006,"Amaturá",2,0,0,12,1,0,0,4,0,0,0,0,0,0,0,0,126.756100137319,10.3809820409011,0,0,38.0879832412874,0,0,0,0,0,0,10,0,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,101.999184006528,20.0481154771451,0,0,73.4888848061731,0,0,0,0,0,0,9,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,153.340635268346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130008,"Anamã",3,1,2,0,0,0,0,0,0,0,0,0,0,0,11.7882824472474,23.0600714862216,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.6216216216216,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25.2972426005565,24.703557312253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130010,"Anori",4,0,0,1,0,0,0,3,13,0,3,0,0,0,0,0,6.12857755714899,0,0,0,16.120365394949,68.0165332496207,0,14.955880153547,0,0,0,15,0,0,0,1,0,0,0,3,10,0,1,0,0,0,0,0,11.7495006462225,0,0,0,31.1332503113325,101.214574898785,0,9.68523002421308,0,0,0,9,4,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,32.492147730965,0,20.5465379083624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130014,"Apuí",52,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27.7669795079691,0,0,0,0,0,0,0,0,0,0,31,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31.4103235263323,0,0,0,0,0,0,0,0,0,0,26,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23.6518448438978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130020,"Atalaia do Norte",32,0,1,1,10,0,1,0,2,0,0,0,1,0,0,6.79578661230037,6.59935326338019,64.3293663557414,0,5.89970501474926,0,11.122851899227,0,0,0,5.01982832187139,0,29,21,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,0,62.0655412115194,0,11.3494495516967,0,10.6883283454468,0,0,0,9.61168781237985,0,19,11,0,1,1,5,0,0,0,1,0,0,0,0,0,0,13.9314572304263,13.696753869333,66.7645880624917,0,0,0,11.5942028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130030,"Autazes",13,7,9,44,13,2,10,14,12,0,1,1,0,0,22.5029736072267,28.3277202480249,136.922358798817,39.7152720496135,6.00384245917387,28.5322985619722,39.0701308849385,32.7734535026628,0,2.62563671690385,2.57532835436518,0,0,73,7,4,7,26,4,1,6,8,9,0,1,0,0,0,23.9105744515512,40.9165302782324,153.04020248396,23.1200508641119,5.6785917092561,32.4324324324324,42.330282025504,46.6514617458014,0,4.99001996007984,0,0,0,53,6,3,2,18,9,1,4,6,3,0,0,1,0,0,20.8652107386285,13.6397735797586,118.843258946256,58.3203732503888,6.36861546299835,24.1721053903795,35.4316759182709,17.3180165098424,0,0,5.43153549508446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130040,"Barcelos",3,0,18,22,2,0,0,0,0,0,0,0,0,0,0,70.8382526564345,85.5431993156544,7.74143603638475,0,0,0,0,0,0,0,0,0,19,3,0,4,11,1,0,0,0,0,0,0,0,0,0,0,30.0007500187505,79.6178343949045,7.20616848021907,0,0,0,0,0,0,0,0,0,26,0,0,14,11,1,0,0,0,0,0,0,0,0,0,0,115.922828517016,92.4214417744917,8.36260244187991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130050,"Barreirinha",3,3,2,0,0,0,2,0,5,11,0,0,0,1,10.8444187391556,7.10252494761888,0,0,0,6.82920166632521,0,16.5332980622975,35.8387906037207,0,0,0,3.07853338669458,10,1,2,0,0,0,0,2,0,2,3,0,0,0,0,13.5777325186694,0,0,0,0,13.0565347956652,0,12.6502213788741,18.7032418952618,0,0,0,0,17,2,1,2,0,0,0,0,0,3,8,0,0,0,1,7.73156022885418,15.2172258997185,0,0,0,0,0,20.7871396895787,54.5963283969153,0,0,0,6.43542055473325,1,1,0,0,0,0,0,0,0,0,0,0,0,0
130060,"Benjamin Constant",6,6,2,1,2,3,4,64,3,0,0,0,0,2,19.687623047644,6.41025641025641,2.9930262488402,5.84897935310288,8.58369098712446,10.7935993955584,168.0275145055,7.66969193404065,0,0,0,0,4.55217935586662,45,5,3,1,0,1,1,2,29,2,0,0,0,0,1,19.1204588910134,6.22897720194344,0,5.66091140673649,5.5386319579064,10.4378685872345,147.282884713052,9.89217528934613,0,0,0,0,4.40315265730263,48,1,3,1,1,1,2,2,35,1,0,0,0,0,1,20.2894630055458,6.60240327479202,6.19156708562937,6.04997277512251,11.8378218407813,11.1744328975305,190.227729767922,5.29184526644441,0,0,0,0,4.71164719185827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130063,"Beruri",51,0,3,2,0,0,0,1,0,0,0,0,0,0,0,20.4053870221739,12.9148908691722,0,0,0,5.6999544003648,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,0,3,2,0,0,0,1,0,0,0,0,0,0,0,43.5161009573542,27.2479564032698,0,0,0,12.0221207020919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130068,"Boa Vista do Ramos",0,0,0,1,1,3,3,1,0,0,0,0,0,0,0,0,6.67601308498565,6.52528548123981,19.1583115141452,18.0799132164166,5.86613480377779,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24.0789790512882,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,14.2166619277794,13.8927479855515,13.5998912008704,38.7496770860243,12.591286829514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130070,"Boca do Acre",37,0,0,0,64,77,8,5,0,0,0,0,0,0,0,0,0,207.07953148256,247.024477880081,24.7923639519028,15.3270798847404,0,0,0,0,0,0,102,20,0,0,0,35,40,5,2,0,0,0,0,0,0,0,0,0,217.553455992044,246.472364286154,29.847182425979,11.8217283366828,0,0,0,0,0,0,89,17,0,0,0,29,37,3,3,0,0,0,0,0,0,0,0,0,195.707922796599,247.624146700576,19.3348801237432,19.1034131431482,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
130080,"Borba",7,11,4,2,0,1,1,0,16,2,0,0,0,1,34.2039800995025,12.3092072870507,5.72066016418295,0,2.78404187198975,2.66673777967412,0,41.269022440031,5.08013919581397,0,0,0,2.39532432691386,28,3,8,4,1,0,1,0,0,8,2,0,0,0,1,47.8612025127131,23.6910684671879,5.48335800844437,0,5.33646405891456,0,0,39.4146918263783,9.69649956365752,0,0,0,4.56058740365759,17,4,3,0,1,0,0,1,0,8,0,0,0,0,0,19.4237617351894,0,5.97943075819182,0,0,5.58909009613235,0,43.3064472473339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130083,"Caapiranga",10,2,0,0,0,0,0,1,2,0,0,0,0,0,18.2515057492243,0,0,0,0,0,8.30288940551312,16.3118832069162,0,0,0,0,0,6,3,1,0,0,0,0,0,1,1,0,0,0,0,0,16.4690382081686,0,0,0,0,0,15.7306905773163,15.470297029703,0,0,0,0,0,9,7,1,0,0,0,0,0,0,1,0,0,0,0,0,20.4666393778142,0,0,0,0,0,0,17.2503018802829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130090,"Canutama",28,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,13.5906496330525,13.4165157308647,0,0,6.47249190938511,0,0,18,15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,12.4192747143567,12.2309197651663,0,0,11.719207781554,0,0,15,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.0060024009604,14.8566334868519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130100,"Carauari",15,5,2,8,0,0,2,0,0,0,0,0,0,0,19.2678227360308,7.63737732462672,31.0390315822146,0,0,7.41867279943618,0,0,0,0,0,0,0,14,8,2,1,2,0,0,1,0,0,0,0,0,0,0,14.8456057007126,7.34915852134931,15.0840938230636,0,0,7.21292556260819,0,0,0,0,0,0,0,18,7,3,1,6,0,0,1,0,0,0,0,0,0,0,24.0423144734733,7.94912559618442,47.9424690371554,0,0,7.63650248186331,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
130110,"Careiro",4,6,16,16,3,0,0,0,1,1,0,0,0,0,18.6393289841566,49.0241137359439,48.8788415714548,9.05469032959073,0,0,0,2.78388686283789,2.74649821477616,0,0,0,0,23,1,2,11,5,3,0,0,0,1,0,0,0,0,0,12.0627261761158,65.4645003868357,29.4290759270159,17.4459176552687,0,0,0,5.36883925695265,0,0,0,0,0,24,3,4,5,11,0,0,0,0,0,1,0,0,0,0,25.624599615631,31.5776177845143,69.8678861788618,0,0,0,0,0,5.70255474452555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130115,"Careiro da Várzea",3,0,3,6,0,0,3,2,1,0,0,0,0,0,0,12.1457489878543,25.0731299623903,0,0,11.3830392714855,7.4000074000074,3.61049933205762,0,0,0,0,0,6,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,7.61498629302467,23.6443883984868,0,0,14.3709132715384,0,0,0,0,0,0,0,12,3,0,2,3,0,0,1,2,1,0,0,0,0,0,0,17.2890733056708,26.6856431239993,0,0,8.03987779385753,15.6519017060573,7.62427569380909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130120,"Coari",142,47,29,29,12,9,49,64,37,6,0,5,0,0,70.0917157557229,43.291335761629,38.1754755479497,15.6563943323853,11.6421964944053,61.2293350994039,79.1021901418896,45.2400166287629,7.26251573545076,0,5.93316878678565,0,0,238,77,23,21,11,7,6,26,35,24,4,0,4,0,0,68.1441099786679,62.2905110788123,27.8650319181275,17.574251211368,14.9350326081545,62.145947367163,82.6153664581612,55.9570995570063,9.21807664830733,0,9.01002365131209,0,0,191,65,24,8,18,5,3,23,29,13,2,0,1,0,0,72.0655796775065,24.0420736288505,49.3299350489189,13.5814206165965,8.07950230265816,60.2251898402723,75.2406403237942,33.4224598930481,5.0990490273564,0,2.50771121197683,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
